customer_id,churn_probability,churn_flag,risk_segment,monthly_charges,tenure_months,contract_type,cx_risk_score,payment_method,stickiness_score,action_category
3192-LNKRK,0.569644971426237,1,High,84.05,35,month-to-month,4,mailed check,1,Apply retention strategy
3192-NQECA,0.12039077887517602,0,Low,110.0,69,two year,0,bank transfer (automatic),3,No action required
3194-ORPIK,0.5336527408296016,1,High,84.4,51,month-to-month,4,bank transfer (automatic),1,Apply retention strategy
3195-TQDZX,0.5842134665093972,1,High,20.25,4,month-to-month,0,electronic check,0,Apply retention strategy
3196-NVXLZ,0.5529068662794692,1,High,84.6,26,month-to-month,3,mailed check,1,Apply retention strategy
3197-ARFOY,0.642086775950151,1,High,105.0,20,month-to-month,0,mailed check,4,Apply retention strategy
3197-NNYNB,0.2128890274090716,0,Low,105.1,66,two year,3,credit card (automatic),2,No action required
3198-VELRD,0.882793150928962,1,High,84.75,4,month-to-month,3,bank transfer (automatic),1,Apply retention strategy
3199-NPKCN,0.3522249463969887,0,Medium,111.25,68,one year,0,electronic check,4,Monitor customer
3199-XGZCY,0.8026003072536375,1,High,75.25,9,month-to-month,4,electronic check,0,Apply retention strategy
3200-MNQTF,0.04600765417886284,0,Low,70.9,68,two year,0,credit card (automatic),2,No action required
3205-MXZRA,0.17496299290108833,0,Low,59.45,27,one year,0,credit card (automatic),2,No action required
3207-OYBWH,0.5427007880653119,1,High,95.25,58,month-to-month,3,bank transfer (automatic),1,Apply retention strategy
3208-YPIOE,0.6534853295836233,1,High,75.25,40,month-to-month,3,electronic check,0,Apply retention strategy
3209-ZPKFI,0.4616968515304108,1,High,54.25,48,month-to-month,3,electronic check,0,Apply retention strategy
3211-AAPKX,0.519868196460067,1,High,98.55,21,month-to-month,0,mailed check,3,Apply retention strategy
3211-ILJTT,0.5946820565180566,1,High,70.4,18,month-to-month,3,bank transfer (automatic),0,Apply retention strategy
3212-KXOCR,0.016328760038898812,0,Low,21.0,53,two year,0,bank transfer (automatic),0,No action required
3213-VVOLG,0.14311025396697175,0,Low,25.35,1,two year,0,mailed check,0,No action required
3214-IYUUQ,0.19058540163243512,0,Low,93.7,62,one year,0,bank transfer (automatic),3,No action required
3217-FZDMN,0.7922450365455694,1,High,94.45,9,month-to-month,4,credit card (automatic),2,Apply retention strategy
3219-JQRSL,0.06591501786970233,0,Low,89.1,73,two year,0,credit card (automatic),4,No action required
3221-CJMSG,0.393447216386867,0,Medium,51.1,25,month-to-month,2,credit card (automatic),1,Monitor customer
3223-DWFIO,0.8815845586871576,1,High,69.35,5,month-to-month,4,electronic check,0,Apply retention strategy
3223-WZWJM,0.7175771194187498,1,High,83.95,27,month-to-month,4,electronic check,1,Apply retention strategy
3224-DFQNQ,0.23815929436674893,0,Low,89.0,67,one year,0,electronic check,2,No action required
3227-WLKLI,0.07436453449157496,0,Low,91.55,66,two year,0,bank transfer (automatic),4,No action required
3229-USWAR,0.21665050418816229,0,Low,79.95,35,one year,0,bank transfer (automatic),4,No action required
3230-IUALN,0.08093773173725272,0,Low,81.0,46,two year,0,mailed check,4,No action required
3230-JCNZS,0.1732514050174581,0,Low,99.0,72,two year,3,credit card (automatic),2,No action required
3230-WYKIR,0.3560261176463271,0,Medium,82.0,19,one year,2,credit card (automatic),3,Monitor customer
3234-VKACU,0.8708387997736582,1,High,70.3,3,month-to-month,0,electronic check,3,Apply retention strategy
3235-ETOOB,0.7929054040503414,1,High,74.5,9,month-to-month,4,electronic check,1,Apply retention strategy
3237-AJGEH,0.5487086127993187,1,High,31.0,4,month-to-month,2,mailed check,1,Apply retention strategy
3239-TPHPZ,0.07626145534432276,0,Low,20.05,13,two year,0,electronic check,0,No action required
3243-ZHOHY,0.08403136300085097,0,Low,20.1,17,one year,0,mailed check,0,No action required
3244-CQPHU,0.11498494685903299,0,Low,110.1,73,two year,0,bank transfer (automatic),4,No action required
3244-DCJWY,0.9287448741272427,1,High,70.25,2,month-to-month,3,electronic check,0,Apply retention strategy
3247-MHJKM,0.47457265031445484,1,High,20.2,2,month-to-month,0,mailed check,0,Apply retention strategy
3247-ZVOUO,0.8396176988663623,1,High,85.55,11,month-to-month,4,electronic check,1,Apply retention strategy
3249-VHRIP,0.059650587175971444,0,Low,43.6,63,two year,4,credit card (automatic),1,No action required
3249-ZPQRG,0.8850771761462651,1,High,78.45,5,month-to-month,4,electronic check,0,Apply retention strategy
3251-YMVWZ,0.036809734779224855,0,Low,24.05,54,one year,0,bank transfer (automatic),0,No action required
3253-HKOKL,0.515951653066753,1,High,100.3,53,one year,4,electronic check,3,Apply retention strategy
3254-YRILK,0.7760132402762658,1,High,88.2,20,month-to-month,3,electronic check,1,Apply retention strategy
3255-GRXMG,0.4793970525963066,1,High,45.65,19,month-to-month,4,credit card (automatic),0,Apply retention strategy
3256-EZDBI,0.22340207997674388,0,Low,29.45,52,month-to-month,3,credit card (automatic),0,No action required
3258-SANFR,0.5804227491699937,1,High,44.7,7,month-to-month,4,credit card (automatic),0,Apply retention strategy
3258-SYSWS,0.12918909291148456,0,Low,113.8,73,two year,0,bank transfer (automatic),4,No action required
3258-ZKPAI,0.13039932945215066,0,Low,114.729,73,two year,0,bank transfer (automatic),4,No action required
3259-FDWOY,0.1963554301640123,0,Low,106.0,72,two year,3,bank transfer (automatic),2,No action required
3259-KNMRR,0.12021249071463162,0,Low,79.75,58,two year,3,bank transfer (automatic),2,No action required
3259-QMXUN,0.21584668748234292,0,Low,86.1,59,two year,4,electronic check,3,No action required
3261-CQXOL,0.007925041661855566,0,Low,25.45,72,two year,0,bank transfer (automatic),0,No action required
3262-EIDHV,0.059339906422047416,0,Low,84.7,73,two year,0,credit card (automatic),4,No action required
3266-FTKHB,0.03322187434291427,0,Low,19.2,18,two year,0,mailed check,0,No action required
3269-ATYWD,0.6408403698349768,1,High,95.65,40,month-to-month,3,bank transfer (automatic),2,Apply retention strategy
3272-VUHPV,0.519972477569444,1,High,56.3,9,month-to-month,0,bank transfer (automatic),1,Apply retention strategy
3274-NSDWE,0.00826949770943032,0,Low,19.6,69,two year,0,credit card (automatic),0,No action required
3275-RHRNE,0.18741447849209303,0,Low,60.0,29,one year,1,credit card (automatic),3,No action required
3276-HDUEG,0.880297920409788,1,High,75.05,2,month-to-month,3,mailed check,0,Apply retention strategy
3278-FSIXX,0.7302816520770489,1,High,45.25,3,month-to-month,4,mailed check,0,Apply retention strategy
3279-DYZQM,0.006201032419534733,0,Low,19.45,72,two year,0,mailed check,0,No action required
3280-MRDOF,0.09645923093131276,0,Low,69.1,31,two year,2,credit card (automatic),2,No action required
3280-NMUVX,0.05910855608737138,0,Low,19.6,35,one year,0,credit card (automatic),0,No action required
3282-ZISZV,0.23304745033543434,0,Low,83.7,33,one year,0,credit card (automatic),3,No action required
3283-WCWXT,0.07011863730406367,0,Low,25.4,7,two year,0,mailed check,0,No action required
3284-SVCRO,0.014888425372631152,0,Low,25.5,46,two year,0,mailed check,0,No action required
3285-UCQVC,0.19807852192108544,0,Low,28.6,38,month-to-month,1,credit card (automatic),1,No action required
3292-PBZEJ,0.8569428080458872,1,High,111.4,12,month-to-month,0,electronic check,3,Apply retention strategy
3295-YVUSR,0.850720867645361,1,High,72.6,3,month-to-month,4,mailed check,0,Apply retention strategy
3296-SILRA,0.8922401469339246,1,High,76.4,2,month-to-month,3,mailed check,0,Apply retention strategy
3298-QEICA,0.056224487264331345,0,Low,34.6,24,two year,0,mailed check,2,No action required
3301-LSLWQ,0.5820542978022861,1,High,66.1,30,month-to-month,3,electronic check,2,Apply retention strategy
3301-VKTGC,0.27568473239824853,0,Medium,85.5,69,one year,4,bank transfer (automatic),1,Monitor customer
3307-TLCUD,0.3801899036984738,0,Medium,34.4,18,month-to-month,3,mailed check,1,Monitor customer
3308-DGHKL,0.007621937796595476,0,Low,19.3,70,two year,0,bank transfer (automatic),0,No action required
3308-JSGML,0.0479200151945437,0,Low,64.05,60,two year,0,credit card (automatic),4,No action required
3308-MHOOC,0.46536046350168153,1,High,19.2,2,month-to-month,0,mailed check,0,Apply retention strategy
3312-UUMZW,0.6374125391190409,1,High,98.85,33,month-to-month,4,credit card (automatic),2,Apply retention strategy
3312-ZWLGF,0.5137122231668876,1,High,79.3,30,month-to-month,0,electronic check,1,Apply retention strategy
3313-QKNKB,0.3847906190017983,0,Medium,85.55,60,one year,3,electronic check,1,Monitor customer
3315-IKYZQ,0.13809648257718943,0,Low,50.8,29,one year,0,mailed check,3,No action required
3315-TOTBP,0.6322066480303109,1,High,76.0,16,month-to-month,3,mailed check,0,Apply retention strategy
3316-UWXUY,0.42289115945498157,1,High,93.5,51,month-to-month,0,credit card (automatic),3,Apply retention strategy
3317-HRTNN,0.8058789436104029,1,High,45.7,6,month-to-month,3,electronic check,2,Apply retention strategy
3317-VLGQT,0.773762685650782,1,High,78.1,15,month-to-month,4,electronic check,1,Apply retention strategy
3318-ISQFQ,0.15188065736680406,0,Low,19.5,21,month-to-month,0,bank transfer (automatic),0,No action required
3318-NMQXL,0.9448376203769306,1,High,92.0,4,month-to-month,3,electronic check,2,Apply retention strategy
3318-OSATS,0.7444420495294849,1,High,95.45,36,month-to-month,3,electronic check,2,Apply retention strategy
3319-DWOEP,0.8934208789356112,1,High,95.75,7,month-to-month,4,electronic check,2,Apply retention strategy
3320-VEOYC,0.8346614473546073,1,High,95.6,15,month-to-month,4,electronic check,2,Apply retention strategy
3323-CPBWR,0.6570928802360504,1,High,96.9,24,month-to-month,0,credit card (automatic),2,Apply retention strategy
3324-OIRTO,0.3798972590965216,0,Medium,104.65,72,one year,3,bank transfer (automatic),3,Monitor customer
3325-FUYCG,0.6261099421874532,1,High,106.1,29,one year,4,electronic check,3,Apply retention strategy
3327-YBAKM,0.1721726963872144,0,Low,96.9,65,one year,0,mailed check,4,No action required
3329-WDIOK,0.8307679568676509,1,High,50.6,4,month-to-month,3,electronic check,2,Apply retention strategy
3331-HQDTW,0.6978207825761676,1,High,109.8,35,month-to-month,4,mailed check,3,Apply retention strategy
3334-CTHOL,0.7922946183416851,1,High,49.95,2,month-to-month,3,bank transfer (automatic),0,Apply retention strategy
3336-JORSO,0.7038183125402496,1,High,110.45,34,month-to-month,2,electronic check,3,Apply retention strategy
3338-CVVEH,0.7897671106276424,1,High,94.55,13,month-to-month,4,electronic check,2,Apply retention strategy
3339-EAQNV,0.2492702425174001,0,Low,97.25,73,one year,4,credit card (automatic),2,No action required
3340-QBBFM,0.15357154072393334,0,Low,54.1,37,one year,2,credit card (automatic),1,No action required
3345-JHUEO,0.5665643331837567,1,High,20.2,5,month-to-month,0,electronic check,0,Apply retention strategy
3345-PBBFH,0.5862088334274852,1,High,49.55,9,month-to-month,4,bank transfer (automatic),0,Apply retention strategy
3346-BRMIS,0.6114813424725085,1,High,48.35,19,month-to-month,4,electronic check,2,Apply retention strategy
3347-YJZZE,0.5599509898002338,1,High,80.1,30,month-to-month,3,credit card (automatic),2,Apply retention strategy
3348-CFRNX,0.5748936425528571,1,High,92.35,29,month-to-month,4,mailed check,3,Apply retention strategy
3349-ANQNH,0.47108479875311593,1,High,99.5,60,one year,3,electronic check,2,Apply retention strategy
3351-NGXYI,0.6009349447028678,1,High,54.1,17,month-to-month,4,electronic check,1,Apply retention strategy
3351-NQLDI,0.17792038059132004,0,Low,94.35,68,one year,0,credit card (automatic),3,No action required
3352-ALMCK,0.597741185497323,1,High,102.65,41,month-to-month,4,mailed check,2,Apply retention strategy
3352-RICWQ,0.054314235879591895,0,Low,19.75,10,two year,0,mailed check,0,No action required
3354-OADJP,0.30031641619925054,0,Medium,54.25,9,one year,0,bank transfer (automatic),2,Monitor customer
3359-DSRKA,0.010732421291148384,0,Low,19.85,59,two year,0,mailed check,0,No action required
3363-DTIVD,0.2861471901434095,0,Medium,105.55,72,two year,3,electronic check,3,Monitor customer
3363-EWLGO,0.38201048523638154,0,Medium,19.95,6,month-to-month,0,mailed check,0,Monitor customer
3365-SAIGS,0.7776570290446734,1,High,83.55,18,month-to-month,3,electronic check,1,Apply retention strategy
3370-GQEAL,0.7290192674668878,1,High,85.45,31,month-to-month,4,electronic check,1,Apply retention strategy
3370-HXOPH,0.904646250759305,1,High,76.1,4,month-to-month,3,electronic check,0,Apply retention strategy
3372-CDXFJ,0.10439837848883156,0,Low,24.5,14,one year,0,bank transfer (automatic),0,No action required
3372-KWFBM,0.7791002396009296,1,High,86.6,17,month-to-month,4,electronic check,1,Apply retention strategy
3373-DIUUN,0.025492749251339306,0,Low,21.25,31,two year,0,mailed check,0,No action required
3373-YZZYM,0.46536046350168153,1,High,19.2,2,month-to-month,0,mailed check,0,Apply retention strategy
3374-LXDEV,0.7304562610341451,1,High,89.4,14,month-to-month,1,electronic check,1,Apply retention strategy
3374-PZLXD,0.10160931330038202,0,Low,19.7,35,month-to-month,0,mailed check,0,No action required
3374-TTZTK,0.20557862016749334,0,Low,106.3,53,two year,0,electronic check,4,No action required
3376-BMGFE,0.8209570927598376,1,High,70.9,5,month-to-month,4,bank transfer (automatic),0,Apply retention strategy
3378-AJRAO,0.06741156783388426,0,Low,24.85,45,one year,0,electronic check,0,No action required
3384-CTMSF,0.7629499548700748,1,High,104.1,48,month-to-month,3,electronic check,2,Apply retention strategy
3387-PLKUI,0.1898373624714288,0,Low,19.2,14,month-to-month,0,mailed check,0,No action required
3387-VATUS,0.8677735451118295,1,High,94.85,6,month-to-month,3,bank transfer (automatic),2,Apply retention strategy
3389-KTRXV,0.025505957941925946,0,Low,23.85,24,two year,0,mailed check,0,No action required
3389-YGYAI,0.8796135620427241,1,High,105.5,9,month-to-month,4,electronic check,2,Apply retention strategy
3391-JSQEW,0.31669281770225266,0,Medium,50.15,41,month-to-month,4,mailed check,0,Monitor customer
3392-EHMNK,0.09215555549558344,0,Low,94.1,68,two year,1,credit card (automatic),2,No action required
3393-FMZPV,0.7759938434127029,1,High,100.25,26,month-to-month,3,electronic check,2,Apply retention strategy
3396-DKDEL,0.13273271039428866,0,Low,114.729,71,two year,0,credit card (automatic),4,No action required
3397-AVTKU,0.16428991008060068,0,Low,60.0,44,two year,3,electronic check,1,No action required
3398-FSHON,0.7935718208326229,1,High,91.3,13,month-to-month,4,electronic check,1,Apply retention strategy
3398-GCPMU,0.06621258642619914,0,Low,89.55,73,two year,0,credit card (automatic),4,No action required
3398-ZOUAA,0.6862655213906095,1,High,69.1,22,month-to-month,3,electronic check,0,Apply retention strategy
3399-BMLVW,0.04892184869771789,0,Low,60.5,52,two year,0,credit card (automatic),2,No action required
3400-ESFUW,0.042281291540118206,0,Low,57.55,56,two year,0,bank transfer (automatic),2,No action required
3401-URHDA,0.10211063452362273,0,Low,59.9,52,one year,0,credit card (automatic),2,No action required
3402-XRIUO,0.3407205607392237,0,Medium,63.55,23,month-to-month,0,mailed check,2,Monitor customer
3404-JNXAX,0.49567479853146296,1,High,80.75,52,month-to-month,2,electronic check,1,Apply retention strategy
3407-JMJQQ,0.21116380288259262,0,Low,109.0,72,two year,3,bank transfer (automatic),3,No action required
3407-QGWLG,0.40614275028413954,1,High,20.05,4,month-to-month,0,mailed check,0,Apply retention strategy
3410-MHHUM,0.5093135090745543,1,High,94.4,45,one year,4,electronic check,1,Apply retention strategy
3410-YOQBQ,0.09683458641042936,0,Low,79.2,32,two year,1,mailed check,3,No action required
3411-WLRSQ,0.8633859037512858,1,High,74.6,4,month-to-month,3,bank transfer (automatic),0,Apply retention strategy
3413-BMNZE,0.7797112091435847,1,High,45.25,2,month-to-month,3,bank transfer (automatic),0,Apply retention strategy
3413-CSSTH,0.37350115048328925,0,Medium,55.7,42,month-to-month,3,bank transfer (automatic),0,Monitor customer
3413-DHLPB,0.4307319693212784,1,High,103.75,61,month-to-month,2,bank transfer (automatic),3,Apply retention strategy
3415-TAILE,0.8016963943365649,1,High,65.7,3,month-to-month,4,mailed check,2,Apply retention strategy
3417-TSCIC,0.127782544750603,0,Low,24.85,30,one year,3,mailed check,0,No action required
3419-SNJJD,0.5820495249765566,1,High,105.25,66,month-to-month,3,bank transfer (automatic),3,Apply retention strategy
3420-YJLQT,0.9357708039606311,1,High,79.55,3,month-to-month,4,electronic check,0,Apply retention strategy
3420-ZDBMA,0.7759247947842477,1,High,71.45,6,month-to-month,3,mailed check,0,Apply retention strategy
3422-GALYP,0.9377122421672285,1,High,79.45,3,month-to-month,4,electronic check,0,Apply retention strategy
3422-LYEPQ,0.9303153170843707,1,High,71.0,2,month-to-month,3,electronic check,0,Apply retention strategy
3422-WJOYD,0.14486236375934694,0,Low,54.35,29,one year,0,mailed check,2,No action required
